Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
108,23.466001523437104,20.279769871868815,19.095969064250102,17.761889473468862,16.247222848485894,14.513020215543726,12.50842884836111,10.165868273044339,7.393736268065605,4.06512502243972
109,21.718365907688174,18.780467252294407,17.695937354287608,16.47212431103393,15.080550350119955,13.484483087432137,11.635752702504064,9.470003986849097,6.899435112284529,3.8013952684362873
110,19.93542571062264,17.248922795007594,16.26372240852307,15.150514693325569,13.882768404375852,12.4261353462357,10.735374842134329,8.749725871429163,6.385752033532293,3.5259460791608896
111,18.116467732388795,15.684443153591523,14.798584414665577,13.79627437695529,12.653047474500536,11.33711297584047,9.806415920439706,8.00417738755808,5.851927051918766,3.2382566746825248
112,16.260764365542272,14.086320071522211,13.299766553985553,12.408597706091825,11.390535904054397,10.216526917915358,8.847968677143804,7.232471945031334,5.29717038816631,2.937783133021936
113,14.367573303993286,12.453830061533326,11.766494610379166,10.986659133165611,10.094359327087465,9.06346234610091,7.859097052437569,6.4336918483523755,4.720661295153194,2.6239573617817347
114,12.436137246074349,10.786234078085853,10.197976570446095,9.529612727739371,8.76362006258789,7.8769779191614315,6.838835272783985,5.606887205428869,4.121546843640975,2.2961860240785414
115,10.465683591609446,9.082777182794286,8.593402214374093,8.036591673252754,7.397396492783277,6.6561050124909205,5.786186907703099,4.751074797981495,3.4989406603892803,1.9538494167464715
116,8.455424132863728,7.342688202658069,6.951942697419016,6.5067077513413825,5.994742424864445,5.399846927345281,4.700123896616182,3.8652369123219343,2.8519216167911754,1.5963002986910202
117,6.404554739249884,5.565179380943356,5.272750121764069,4.939050813423846,4.554686435689388,4.107178077155371,3.5795855447986336,2.9483201291096526,2.1795324660888737,1.2228626671781773
118,4.312255035665191,3.749446020557218,3.5549570985372636,3.3326882392419943,3.076231199013768,2.7770431502565085,2.4234774874609677,1.999234070648317,1.4807784271536795,0.8328304797451358
119,2.1776880743304994,1.8946661197527148,1.7976762997606333,1.6866643820325455,1.5583527947819231,1.4083562483509449,1.2306706209462348,1.0168501042321065,0.7546257127348555,0.42546631931619117
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
